age,income,education_years,hours_per_week,experience_years,credit_score,owns_house,owns_car,num_dependents,city_tier,loan_approved
34,59876,11,77,10,705,1,0,5,3,1
67,127445,15,57,33,316,1,1,2,2,1
57,40323,4,12,23,559,1,0,4,1,0
62,36428,19,28,5,654,1,0,5,1,0
49,54578,11,12,16,788,1,0,5,2,0
46,106486,10,52,27,513,1,1,2,1,1
68,128577,8,34,30,538,1,1,3,1,1
20,84140,17,62,35,479,0,1,3,3,0
57,146378,2,59,8,718,1,0,0,3,0
51,127325,19,77,9,442,0,0,2,3,1
57,103829,16,66,20,616,0,1,4,1,1
44,26364,13,52,33,543,0,0,0,3,0
30,148867,0,8,30,531,1,0,2,1,1
62,55349,16,41,28,602,1,1,3,3,0
50,20691,7,12,10,630,0,0,0,1,0
23,146899,4,5,32,547,1,0,3,2,1
41,115598,4,74,0,582,1,0,1,2,1
36,86467,8,51,20,586,0,0,1,3,0
33,65896,2,79,22,331,0,1,0,1,0
57,77062,18,9,8,799,1,0,0,2,1
45,117266,8,54,0,829,0,1,2,2,0
50,99762,17,28,20,680,0,1,4,3,0
65,33861,15,51,21,362,0,1,4,3,0
58,116837,0,22,3,427,1,1,1,1,0
30,133779,1,32,0,827,1,0,1,2,1
60,108302,13,9,9,462,0,0,1,1,0
62,121710,13,34,14,550,0,1,3,1,1
42,83928,0,5,35,594,1,1,4,3,0
59,126643,15,50,28,478,1,1,0,1,1
53,135720,14,73,4,528,1,1,1,1,1
44,103231,14,35,28,693,1,0,5,2,1
55,61347,11,74,26,695,1,1,2,1,0
24,23121,15,60,24,371,1,1,0,2,0
22,103793,13,32,15,617,0,0,0,2,0
60,48164,14,20,15,678,0,1,0,1,0
62,45491,14,58,35,435,0,0,4,1,0
68,79222,18,57,24,677,1,0,1,2,1
48,43165,7,16,0,418,0,0,2,1,0
40,134250,1,24,4,829,0,1,3,2,1
59,23748,1,38,19,822,0,0,2,1,0
27,118581,9,57,4,686,0,0,2,2,0
49,46553,2,68,35,568,0,1,5,2,0
60,136547,16,27,28,823,0,1,2,3,1
47,80380,7,31,33,846,0,1,3,1,1
56,64331,3,21,17,785,1,1,2,2,1
48,116033,13,52,1,737,0,0,5,2,1
35,116844,9,25,15,410,0,1,2,1,1
53,140617,0,54,28,621,1,0,1,1,1
19,59560,3,44,32,826,0,0,5,1,0
31,73865,0,7,15,476,1,1,1,3,1
30,66686,16,21,34,837,0,1,1,1,0
46,95910,16,65,16,772,1,1,0,3,1
29,24675,6,54,3,687,0,1,5,1,0
56,86706,19,10,3,397,0,0,2,3,0
19,126985,14,32,24,710,0,1,4,1,1
49,129021,12,76,32,674,0,0,4,3,0
30,144062,1,59,13,469,0,0,4,2,1
63,147359,18,62,23,355,1,1,3,3,1
44,97986,12,49,10,624,0,1,1,3,0
66,96216,10,76,24,559,1,1,1,2,0
58,30068,14,23,27,639,0,0,1,1,0
34,74460,9,33,6,703,0,0,5,2,1
57,120766,8,27,35,831,0,0,3,2,1
48,66418,8,36,9,473,1,1,2,2,0
51,46206,19,14,35,837,1,1,0,3,1
41,148180,0,53,30,459,1,1,5,2,1
62,20287,16,69,18,309,1,1,1,1,0
52,42337,11,33,17,555,1,1,2,3,0
65,40666,9,63,5,643,0,1,4,3,0
23,136595,4,49,27,835,0,1,0,2,1
36,21161,17,71,6,672,1,0,4,3,0
47,134817,14,55,37,734,1,0,2,1,1
24,141025,5,15,11,345,0,0,2,3,1
27,120667,6,10,33,354,0,0,4,2,0
58,110071,16,71,24,377,1,1,5,2,1
49,118064,5,66,16,790,1,1,0,2,1
51,58751,7,9,32,571,0,1,4,3,0
45,102063,11,13,22,849,1,0,4,2,1
32,126511,13,32,8,410,0,1,5,3,1
47,109389,11,42,5,314,1,0,4,2,1
54,34758,9,47,1,377,1,0,0,2,0
46,85780,19,25,37,800,0,0,3,2,0
39,135614,14,66,8,717,0,1,0,1,1
21,23178,6,50,2,574,1,1,5,1,0
37,51831,8,74,15,793,0,0,4,2,1
49,22176,9,42,24,496,1,0,1,2,0
53,123306,9,53,23,675,1,1,1,3,1
67,53654,15,79,28,362,0,0,2,3,0
21,143220,6,43,39,660,0,1,3,1,1
44,46627,4,75,25,843,0,0,5,3,0
34,72550,2,34,37,409,1,1,2,3,0
29,132025,17,25,34,493,0,0,2,3,1
39,64910,10,5,22,818,0,1,1,3,0
34,110417,14,36,3,758,0,0,0,1,0
27,78251,19,12,13,600,1,1,2,1,0
18,55422,4,73,38,795,0,0,2,3,0
39,31984,11,34,6,448,0,1,3,3,0
43,109312,3,12,7,760,0,0,1,1,1
35,81386,14,23,18,438,0,0,0,2,0
67,103291,8,63,1,591,1,0,3,3,1
31,27135,6,59,0,634,1,0,0,2,1
64,20320,9,34,37,483,1,0,0,3,0
46,122958,12,40,12,606,1,0,2,1,1
29,114171,7,59,23,561,0,1,3,3,1
53,41684,11,48,31,609,1,1,2,2,0
52,75913,18,31,29,643,0,0,4,1,0
69,108774,0,58,5,723,1,1,0,3,1
29,41889,15,52,37,813,0,0,3,3,0
24,115849,16,34,32,823,0,0,1,1,0
46,118071,17,43,22,560,0,1,2,3,1
28,68899,10,17,9,661,1,0,4,1,0
50,144011,17,20,14,468,1,0,5,3,0
23,30770,6,48,22,499,1,1,4,1,0
64,59321,17,75,35,684,0,0,4,3,0
32,105962,7,31,0,611,1,0,2,1,0
49,129863,5,49,7,611,0,1,1,1,1
68,61777,6,39,2,694,1,1,3,3,0
28,66250,9,32,13,650,1,0,0,1,1
40,93034,10,11,16,327,1,0,1,3,0
43,124940,12,66,33,432,1,0,2,3,1
51,60130,8,55,5,679,1,0,5,3,0
63,101931,6,50,4,827,0,0,3,1,0
51,69346,8,24,39,586,1,0,0,3,1
46,22537,12,42,28,583,1,0,5,1,0
21,104762,2,65,34,526,1,1,3,2,1
34,35216,2,36,17,726,0,0,0,2,0
52,104149,0,30,39,326,1,0,0,2,1
30,23009,19,62,29,631,1,1,4,3,0
58,109904,1,43,14,416,0,0,5,1,0
56,49327,2,24,14,388,1,0,5,3,0
32,34209,14,54,15,421,0,1,2,1,0
46,68443,5,56,32,332,0,0,1,2,0
46,35029,12,26,9,697,1,1,4,2,1
28,87613,0,57,18,824,0,1,4,2,1
69,99443,19,70,36,323,1,1,3,3,1
49,76997,18,47,2,624,0,1,5,3,0
19,122171,0,27,35,333,1,1,0,1,1
64,134456,1,68,3,546,0,1,0,1,1
31,82559,14,13,10,318,0,1,3,2,0
37,84892,13,11,32,329,0,0,5,3,1
39,90409,18,45,27,348,1,1,2,3,1
28,28635,10,58,31,479,0,1,0,1,0
44,53065,14,69,15,669,1,0,4,1,1
20,131399,5,6,8,694,1,0,4,3,1
34,140544,19,8,10,795,0,1,5,3,1
61,127340,8,36,5,730,1,1,0,1,1
45,53783,4,6,26,506,1,1,0,3,0
46,54152,19,68,11,334,0,1,2,3,0
38,78741,1,18,21,712,1,0,5,2,0
64,127049,5,24,39,663,1,0,0,3,1
33,71502,17,53,36,609,0,1,2,3,0
54,49092,18,12,20,578,0,0,4,3,0
37,37653,8,67,32,451,0,0,2,1,0
23,117999,5,50,16,526,0,0,0,2,0
36,119564,13,25,28,542,1,0,1,1,1
22,60469,12,36,39,309,1,1,5,2,0
20,143064,10,12,9,691,1,0,0,2,1
18,106483,11,20,17,347,0,0,1,3,1
55,141585,18,44,12,503,1,1,4,2,1
32,79754,18,31,26,456,0,0,5,2,1
51,49978,18,22,9,325,1,1,3,3,0
52,107592,12,39,31,720,0,1,5,3,1
66,114543,13,56,2,563,1,0,4,2,1
42,63169,17,19,21,828,1,0,4,1,0
41,68287,11,67,26,769,0,1,4,2,0
29,74745,3,57,2,553,1,0,2,1,0
35,130168,9,70,32,845,1,1,4,1,1
32,133985,16,35,1,446,1,1,3,2,1
61,140843,3,65,10,625,1,0,0,1,1
33,25543,11,68,9,637,0,1,1,2,0
44,76392,12,38,38,417,1,1,5,1,1
25,41067,3,59,32,464,0,0,5,1,0
63,71033,9,63,6,849,0,0,4,2,0
42,65256,2,7,14,497,0,1,1,3,1
34,110633,14,21,25,673,1,0,4,3,0
46,128383,1,50,10,428,0,1,2,2,1
25,129048,16,42,37,713,0,0,1,2,1
32,89345,5,39,26,679,0,1,4,3,0
44,42191,7,5,38,300,1,0,4,3,0
63,106803,2,33,6,466,1,0,3,1,1
67,92742,17,8,0,315,0,0,3,1,1
69,138843,0,65,9,411,0,0,3,1,1
24,106593,15,21,20,667,1,0,2,3,0
20,48992,6,32,14,401,0,1,1,2,0
46,132050,2,54,29,705,1,1,2,1,1
61,101531,3,12,29,806,0,0,0,2,0
41,68803,8,38,7,339,1,1,4,3,0
20,129975,4,63,23,847,1,0,4,1,1
37,83477,18,22,18,680,1,1,4,3,1
63,33210,14,63,2,815,0,1,3,2,0
32,103329,7,31,14,796,0,1,4,1,1
42,46270,5,20,35,580,1,0,3,2,0
47,82008,17,14,5,650,1,0,0,2,0
31,25197,18,26,17,633,0,1,2,1,0
24,133857,14,20,37,823,1,1,2,1,1
34,27452,6,16,18,582,0,1,2,3,0
61,61486,9,79,29,618,1,1,3,1,0
37,34859,5,55,12,713,1,0,5,1,0
53,47236,13,5,38,313,0,0,5,1,0
26,51899,16,31,11,355,0,1,1,1,0
55,52083,8,71,33,702,1,0,5,1,1
65,87708,18,16,11,641,0,1,1,3,0
39,131462,4,34,23,498,1,0,0,2,0
19,36663,6,13,3,591,0,1,1,3,0
41,113076,18,57,35,740,1,0,0,2,1
25,138665,19,65,13,377,0,1,4,1,1
28,39053,6,58,16,411,0,0,2,3,0
30,31085,1,41,2,834,1,1,5,2,0
34,50564,15,69,37,674,1,0,3,2,0
25,109745,12,46,22,415,1,1,0,1,1
38,79095,7,53,12,441,1,1,5,1,0
35,89517,5,8,8,496,1,0,3,2,0
47,41153,5,68,20,839,1,0,3,3,0
35,25247,8,55,7,598,0,0,2,2,0
63,30553,3,76,16,375,1,1,4,3,0
64,40811,10,64,15,829,1,1,4,3,0
48,115381,4,35,15,399,1,1,1,2,0
55,26135,16,76,27,778,1,0,5,3,0
49,25573,19,62,15,767,0,1,4,2,0
28,138819,6,8,13,591,1,0,2,2,1
62,144588,14,26,37,424,1,1,5,1,1
42,99267,14,7,19,818,0,1,3,2,0
50,27189,13,51,33,322,0,1,0,2,0
55,100077,12,42,28,461,1,0,0,1,0
58,63646,10,37,2,805,0,1,4,1,0
25,96623,12,52,9,320,1,1,1,3,0
28,131971,8,69,19,763,0,0,0,3,0
39,73687,9,30,1,782,0,1,1,1,0
68,88312,3,12,26,801,0,0,0,1,0
41,127615,16,54,31,608,0,1,1,1,1
58,47564,13,42,9,502,0,1,1,2,0
34,48835,17,14,39,715,1,0,3,2,0
29,81587,10,46,16,441,1,1,2,2,1
63,27697,15,41,32,406,0,0,0,1,0
49,100165,0,30,5,828,0,0,5,3,0
32,93922,6,16,38,836,0,1,4,3,0
33,37046,9,53,17,590,1,1,2,2,0
39,77823,8,18,8,610,1,1,3,2,1
45,93580,2,50,7,684,1,1,3,1,0
37,73370,13,39,24,352,0,1,3,1,0
50,29615,14,33,30,482,1,0,4,3,0
27,133338,1,16,3,668,0,0,0,3,0
57,25060,13,48,19,312,0,0,0,1,0
49,96436,15,70,27,459,0,0,1,3,0
67,80519,6,6,39,583,0,0,1,3,0
50,140562,3,63,0,586,1,1,5,2,1
19,91117,17,21,39,307,1,0,1,1,1
50,81158,4,14,22,371,0,0,4,1,0
50,54782,5,22,12,397,0,1,2,1,0
58,105709,6,26,15,386,0,1,0,2,0
30,98533,14,62,25,400,0,1,1,1,0
47,128939,0,57,30,580,0,1,4,3,1
50,78255,3,5,0,588,0,0,4,2,0
30,131952,0,65,16,495,1,1,5,2,1
69,92684,10,35,15,690,1,0,1,1,1
43,76918,17,35,36,749,1,1,5,3,0
39,146093,13,70,9,667,0,1,3,1,1
56,104284,10,23,37,729,1,0,3,3,1
19,99558,9,57,30,395,1,0,3,1,1
55,105549,16,78,9,560,1,1,1,3,1
56,124223,3,26,33,811,1,0,4,3,1
43,101422,14,27,5,420,1,1,4,3,1
63,140363,15,19,27,665,0,1,0,2,1
67,146352,12,30,27,631,0,0,3,1,1
32,45256,8,7,12,351,0,0,1,1,0
51,50005,10,24,11,695,1,0,0,1,0
59,26638,10,44,39,617,0,1,4,2,0
61,57419,5,43,1,576,1,0,0,3,0
66,53377,0,76,7,493,0,0,3,2,0
57,126244,5,22,8,320,1,1,2,2,1
28,63116,12,45,7,698,1,0,3,3,0
20,56634,4,74,2,501,0,0,3,1,0
23,102291,14,31,8,765,0,0,1,2,0
26,43382,17,19,12,450,1,0,2,3,0
23,135303,19,41,8,458,1,1,5,3,1
26,76063,13,62,30,609,0,0,2,1,0
56,42394,14,9,24,803,0,1,2,3,0
48,87789,4,77,7,325,1,1,4,3,1
49,123246,3,11,30,365,0,0,0,3,0
58,130634,1,45,30,562,0,1,4,1,0
67,20864,6,14,16,771,0,0,5,1,0
29,119572,9,66,18,466,0,1,2,3,0
25,60222,15,30,2,453,1,0,1,3,0
25,33666,9,72,29,642,1,1,5,1,0
67,143664,17,28,9,712,1,1,3,1,1
45,40955,16,45,28,483,0,1,3,1,0
37,130674,12,69,39,493,1,1,4,2,1
64,123533,0,21,17,301,1,1,5,1,1
24,101845,0,28,11,514,0,1,4,3,0
28,136925,14,31,22,782,0,0,1,1,1
37,89590,0,11,10,331,1,1,3,3,1
33,147775,5,77,8,314,1,0,4,3,1
21,86471,12,16,23,617,0,1,0,3,1
23,130476,0,7,24,542,0,0,4,1,1
39,108314,4,14,24,316,0,1,4,1,1
43,142579,8,37,8,833,0,1,2,1,1
20,63298,16,50,11,380,0,1,0,1,1
58,83108,15,63,10,735,1,1,0,1,0
59,133864,7,56,37,307,1,1,1,2,1
31,68924,16,10,27,586,1,1,2,1,0
28,36709,14,6,7,485,1,1,0,2,0
35,29726,0,33,9,823,0,1,2,3,0
29,80824,11,44,24,721,0,0,2,3,0
40,60542,4,65,35,765,1,0,3,3,0
29,40245,5,72,8,382,0,1,0,3,0
30,54753,0,72,7,782,1,0,3,2,0
42,99788,0,33,2,624,1,1,4,2,0
62,41316,9,66,17,718,1,0,4,3,0
68,122907,9,64,34,350,1,1,3,1,1
36,104698,2,45,16,326,1,0,4,3,0
63,35960,16,69,35,844,1,0,3,3,0
53,50791,18,68,27,361,0,1,1,2,0
62,127766,10,67,14,470,0,0,2,3,1
25,45216,17,52,18,585,1,1,1,2,0
46,52467,1,24,21,416,1,1,0,2,0
49,84427,8,41,5,303,1,0,1,3,0
68,132470,16,68,6,365,0,1,1,1,0
61,82047,13,9,8,359,0,0,4,2,0
35,93290,3,38,19,801,0,0,5,2,0
23,67014,16,43,36,528,1,0,5,2,0
35,24078,16,71,10,399,0,0,3,3,0
36,98389,11,66,1,418,1,0,0,3,0
39,70519,19,28,21,368,0,0,5,2,0
54,24042,17,7,35,520,1,1,4,1,0
49,69052,2,75,4,522,1,0,0,3,0
58,34389,10,71,6,803,1,0,2,1,0
20,115961,17,54,5,510,0,0,3,1,1
45,88111,3,33,21,561,0,1,4,3,0
27,125058,16,78,9,817,0,1,1,2,1
68,113715,17,36,39,547,1,1,2,1,0
52,70733,4,43,19,556,1,0,1,2,1
46,54754,13,13,27,362,0,0,5,1,0
32,38624,9,18,22,691,0,0,0,2,0
50,105886,14,72,34,839,1,1,2,3,1
24,46681,0,68,0,716,1,1,4,1,0
29,109524,15,24,28,352,0,1,1,1,0
66,101006,10,32,8,337,1,0,5,1,1
47,44704,19,18,8,607,0,0,1,2,0
38,124272,5,48,21,352,0,1,0,1,1
48,114913,15,43,1,751,1,0,0,1,0
41,114108,1,32,15,760,0,1,5,2,1
37,143731,0,68,39,785,0,1,3,2,0
54,27493,8,36,5,436,1,1,5,3,0
21,89639,11,13,12,671,0,0,3,2,0
45,120380,16,32,32,555,0,1,5,1,1
61,74383,14,21,18,694,1,1,5,1,0
37,22994,18,59,14,336,1,0,0,3,0
41,89280,9,14,32,446,0,0,3,3,0
67,67234,11,10,9,307,0,1,5,1,0
66,67291,13,52,0,550,1,0,1,2,0
68,148674,8,79,11,746,1,0,0,1,1
49,112868,12,71,28,562,0,0,2,3,1
58,25594,2,45,16,738,0,0,0,1,0
53,125835,13,64,3,558,0,1,5,1,1
51,27371,9,46,28,622,0,0,4,1,0
53,67315,15,75,6,829,1,1,4,3,0
19,103564,6,32,12,600,1,0,0,3,0
32,147251,3,17,4,784,1,0,2,3,1
51,121448,19,19,5,391,1,1,0,2,1
53,99526,10,40,33,463,0,0,2,3,0
23,132387,15,19,6,634,1,0,5,2,1
56,36626,19,79,27,614,0,1,1,2,0
59,106005,3,60,9,537,0,1,1,3,0
68,126258,16,8,3,382,1,1,2,2,1
68,125573,12,56,2,408,1,0,3,2,1
29,27130,10,14,24,477,0,0,1,1,0
20,26828,2,49,22,549,1,0,4,2,0
62,77514,8,33,26,390,0,1,0,2,0
35,127148,5,57,13,638,0,0,5,3,0
57,132524,10,33,37,468,1,1,3,1,1
38,124635,15,27,31,438,0,1,4,2,1
32,72664,18,61,22,816,1,1,0,2,1
50,131701,4,54,39,483,1,1,4,2,1
52,37883,13,25,36,469,1,1,3,3,0
43,63059,16,47,2,661,0,0,2,3,0
25,104078,2,14,34,543,1,1,0,1,1
53,62932,3,34,12,437,0,1,4,2,0
65,149900,15,55,33,327,1,1,5,1,1
47,81269,15,37,23,818,0,1,5,3,0
40,139850,3,22,0,697,0,0,4,2,1
59,95986,18,26,11,632,0,0,3,2,0
61,105959,16,68,7,616,0,0,3,1,0
31,22035,12,25,18,725,0,1,5,2,0
31,129767,0,5,8,435,1,0,5,3,1
19,60745,11,19,27,566,0,0,3,1,0
54,37241,3,40,13,406,1,1,2,1,0
22,72975,10,51,26,437,1,1,1,2,0
55,43154,4,58,17,346,1,1,4,3,0
62,45625,1,36,5,667,1,1,2,2,0
58,64950,16,62,32,305,0,1,4,1,0
64,118602,7,50,36,822,1,0,5,1,1
31,76396,5,58,24,828,1,0,2,3,0
56,119227,8,37,12,571,1,0,5,1,1
42,138920,12,43,22,365,1,0,5,3,1
37,33331,10,27,35,719,1,0,5,2,0
19,83927,15,47,32,638,1,1,0,3,0
56,106226,15,59,20,797,0,0,1,2,1
23,104719,1,6,33,768,0,0,5,2,1
34,83014,9,70,35,630,0,0,4,1,0
42,59346,11,42,16,430,1,0,3,2,0
45,90411,7,33,9,829,1,0,1,1,0
19,74478,10,71,22,737,1,1,4,3,0
52,32254,9,75,1,542,0,1,0,3,0
54,75734,12,40,34,762,1,0,5,2,0
22,48621,16,33,13,649,1,1,4,3,0
18,136490,6,41,1,316,0,0,4,2,1
57,96441,2,49,18,765,1,0,4,3,0
29,66121,19,20,15,662,0,1,1,2,0
53,147386,12,35,24,509,1,1,5,2,1
62,101418,18,38,0,824,1,1,4,3,1
40,80197,6,54,1,719,1,0,3,3,1
64,104577,8,69,26,432,0,0,5,3,1
48,114634,18,66,1,313,1,0,2,3,1
28,138034,12,47,29,343,0,1,3,2,0
27,62431,7,60,9,676,1,1,0,2,0
20,137637,17,19,18,594,0,0,1,3,1
31,119245,1,52,15,695,1,1,2,3,0
33,120211,17,53,12,403,0,1,1,1,1
27,24837,17,48,7,744,0,0,1,2,0
46,131984,10,14,30,361,1,1,4,2,1
27,110025,0,24,24,711,0,1,3,3,0
29,103163,13,74,38,620,0,0,2,1,1
47,91232,15,12,20,430,0,0,4,3,0
58,68994,10,49,37,498,1,0,2,2,0
18,99079,0,38,28,335,0,1,5,2,0
22,32615,6,55,5,515,1,0,5,1,0
37,21466,15,8,17,605,0,1,3,3,0
25,50771,13,43,34,311,0,0,4,1,0
60,138645,14,28,26,382,0,0,2,3,1
29,103886,13,59,4,331,0,0,5,1,0
18,85911,10,30,6,707,1,1,4,3,0
37,118566,15,29,9,385,1,0,1,3,1
45,40746,18,40,9,710,0,0,5,3,0
60,108422,16,75,27,555,1,1,0,2,1
54,129884,5,78,35,540,1,1,2,3,1
64,80739,10,62,9,751,0,0,5,2,0
54,128440,16,16,34,300,0,0,3,1,0
29,118187,8,5,34,581,0,0,2,3,0
54,93369,17,54,36,813,0,1,0,2,0
66,21893,16,29,19,418,0,1,2,1,0
66,50573,11,9,12,804,0,0,2,3,0
61,116907,4,72,10,379,1,0,5,1,1
45,60874,10,10,18,518,0,0,2,2,0
64,97362,3,30,27,816,0,0,3,2,0
32,119956,3,59,37,765,0,1,0,3,0
23,107460,2,43,3,817,1,1,5,2,1
61,147021,16,13,36,801,0,1,0,2,1
37,138580,6,49,18,357,1,0,3,1,1
67,53367,3,18,36,636,1,0,2,3,0
31,41199,12,59,13,809,1,1,2,3,0
19,136600,11,13,30,725,0,0,5,3,1
26,111404,0,19,27,669,1,1,0,1,1
54,94328,18,41,35,710,0,0,2,2,0
37,77724,19,54,37,731,0,0,1,3,0
43,106133,17,76,18,495,0,0,2,3,1
46,56405,10,25,0,676,0,1,2,1,0
18,118232,19,61,22,664,1,0,4,1,0
52,128659,2,23,27,704,0,0,0,3,1
23,35989,16,62,3,791,1,1,0,3,0
54,48931,11,10,17,365,1,0,1,1,1
22,29290,9,8,38,690,0,0,1,1,0
50,58367,7,47,24,382,0,1,1,1,0
66,141136,14,46,17,780,1,0,0,1,0
68,99878,4,7,5,528,1,1,4,2,0
31,110477,3,5,18,524,0,0,4,2,0
29,99481,19,59,11,412,0,0,3,3,0
59,96298,18,19,24,484,0,1,0,2,0
37,146299,3,51,34,811,1,0,3,1,1
67,50133,14,50,0,472,0,1,2,3,0
41,132616,16,62,4,822,0,0,1,1,1
60,125686,11,75,0,504,0,1,3,2,0
51,47052,2,43,7,837,0,0,5,1,0
42,127286,9,7,38,618,1,0,3,3,1
67,105489,14,34,17,458,1,0,0,2,0
46,60475,9,39,8,577,0,0,1,3,1
56,102666,17,61,4,447,1,0,1,2,1
48,116622,0,33,3,382,0,1,4,1,0
64,77656,2,54,28,718,1,0,3,3,1
60,24633,11,66,0,837,1,1,4,2,0
67,37304,0,56,29,848,0,1,3,2,0
40,127573,2,18,0,691,0,0,0,2,1
61,117820,2,39,2,432,0,0,0,2,0
55,66546,4,32,21,541,0,0,2,1,0
37,27008,18,62,7,750,1,1,3,1,0
40,68291,0,34,17,499,0,0,3,2,0
62,47405,3,11,24,416,0,0,1,1,0
69,137069,3,43,19,518,0,0,1,1,1
33,56386,16,73,30,604,0,0,4,2,0
67,110909,13,39,29,542,0,0,2,1,0
59,40827,17,56,15,591,0,0,0,3,0
25,53040,0,18,1,600,1,1,3,3,0
67,80354,15,67,16,687,0,0,4,1,1
38,98543,2,40,9,508,1,1,2,2,1
18,38157,8,28,6,613,0,1,1,3,0
25,117693,3,44,8,325,1,0,2,1,1
46,55315,4,33,16,378,1,0,4,1,0
49,55932,10,57,8,427,1,1,0,2,1
55,41164,8,26,8,712,0,0,1,2,0
22,34414,2,76,36,436,1,0,5,1,0
64,147597,5,19,23,633,0,0,1,2,1
39,34327,10,73,38,847,1,0,0,3,0
64,133880,8,68,10,687,0,1,1,3,1
51,20946,14,8,7,529,0,1,4,1,0
18,34693,2,79,24,720,1,1,1,1,0
43,47241,0,22,1,423,0,0,3,2,0
60,135194,19,46,9,387,1,1,2,3,1
27,115790,18,34,23,440,1,1,4,2,0
47,35540,13,19,15,350,0,1,0,1,0
67,92255,16,74,18,704,1,0,4,1,0
35,84757,13,59,30,636,0,0,3,1,0
34,61203,16,57,10,665,1,0,1,1,0
43,45081,13,20,5,557,0,0,1,1,0
25,81861,11,77,5,687,0,0,5,1,0
64,31350,15,38,31,344,0,1,4,2,0
57,75512,0,31,38,568,1,1,1,2,1
66,76809,12,17,12,610,0,0,1,2,1
29,121894,5,31,2,577,0,0,3,3,1
44,117557,16,77,34,774,0,1,0,2,0
25,62832,11,73,37,444,0,1,5,1,0
42,48369,18,35,16,534,0,0,5,2,0
63,51728,5,7,2,435,0,0,5,2,0
21,37576,6,34,33,744,0,0,2,3,0
50,49001,0,25,11,652,0,1,4,1,0
18,147625,0,10,23,693,0,1,0,3,1
36,103384,4,36,5,574,1,0,2,3,1
48,20390,5,46,10,683,0,0,0,3,0
33,107535,15,66,26,622,0,1,4,2,1
31,65436,15,36,23,482,0,1,5,1,0
65,31569,13,43,17,739,1,1,3,1,0
22,33029,0,68,26,362,0,0,3,3,0
58,42490,12,34,20,333,0,0,3,1,0
43,65875,19,67,33,776,1,0,0,1,0
45,143552,9,35,32,386,1,0,4,3,1
19,120864,9,44,17,509,1,1,1,2,1
67,25867,8,37,2,761,0,1,1,3,0
23,100820,12,67,23,380,0,0,3,3,1
26,119515,2,29,0,621,0,0,0,2,1
50,29121,17,40,5,714,0,0,1,2,0
58,21539,19,28,18,489,1,0,0,2,0
42,111024,1,62,21,532,1,0,4,2,1
65,37027,16,43,7,691,0,0,3,3,0
30,147402,18,50,4,468,1,0,2,2,1
26,94229,12,14,8,742,0,0,3,1,1
30,28921,12,36,20,467,0,0,2,3,0
48,70435,0,40,27,530,0,0,1,3,0
58,142368,1,32,3,449,0,1,5,2,1
28,30310,0,20,23,849,1,1,2,2,0
21,83965,4,20,7,685,1,1,5,1,0
51,142033,2,22,16,680,0,1,0,2,0
55,131048,6,12,33,574,0,0,5,3,1
63,116444,12,79,19,361,1,1,2,2,0
21,89922,17,74,15,766,1,1,1,1,1
55,117799,6,5,9,827,0,1,1,3,1
36,113948,0,66,33,449,1,1,3,3,1
23,102839,4,42,9,441,1,1,1,2,0
51,32242,16,49,29,415,1,0,0,1,0
35,137027,7,62,29,364,0,1,2,1,1
30,132561,14,5,24,728,1,1,4,2,1
58,28947,19,36,6,609,1,0,1,3,0
40,132250,3,12,19,729,1,1,5,3,0
36,91466,1,44,16,460,1,0,2,3,0
62,123706,4,60,2,605,1,1,3,2,1
28,140351,0,67,39,660,0,0,4,3,1
18,144749,4,78,35,577,1,0,3,3,1
41,81816,5,78,25,595,1,0,0,2,0
24,68785,1,40,9,468,1,1,3,3,1
42,139963,0,61,33,758,1,1,2,2,1
38,20507,3,78,13,306,0,0,4,1,0
32,86972,6,49,7,431,0,0,3,1,0
18,47151,0,6,26,646,0,0,3,2,0
29,31618,0,72,9,552,1,0,5,2,0
24,94286,7,54,14,709,1,0,5,2,1
32,36122,19,33,36,842,0,0,0,3,0
38,27354,15,14,21,654,0,0,2,3,0
36,129598,12,31,30,667,0,0,3,2,1
46,50979,17,19,1,810,0,0,2,2,0
42,106436,19,64,30,832,0,0,1,3,0
50,99376,9,35,13,827,0,1,0,3,0
66,72774,11,25,9,827,1,0,5,2,0
49,122703,0,64,29,701,1,1,0,3,1
66,25037,9,62,35,474,0,0,0,3,0
52,48633,8,45,39,377,1,1,2,1,0
61,44495,2,50,14,739,1,0,5,2,1
55,84550,18,49,13,848,0,1,5,2,0
43,101384,8,30,30,531,0,0,3,3,1
28,56483,9,55,28,699,1,0,3,1,0
52,133181,18,40,26,512,1,0,2,2,1
25,93373,15,56,20,492,1,1,2,2,1
63,54069,17,55,8,566,0,0,1,3,0
31,27370,13,7,19,425,1,0,4,2,0
27,139873,2,18,34,681,0,0,4,3,1
19,136843,1,53,14,843,0,1,0,1,1
63,91947,0,5,23,801,1,1,3,1,0
26,59133,17,61,15,702,0,0,5,2,0
20,116035,8,21,35,560,0,0,0,3,0
38,115761,12,54,10,686,0,1,5,1,0
43,133753,1,18,7,711,1,1,3,2,1
25,20692,6,63,2,645,1,0,3,2,0
65,48926,15,7,18,393,1,0,1,2,0
19,119782,18,44,2,627,0,0,2,3,0
23,124700,14,70,35,399,1,1,2,3,1
45,93984,10,38,24,760,0,1,2,1,0
46,63390,0,13,35,614,1,0,4,3,0
43,69593,6,25,10,324,0,1,2,3,0
42,95609,19,29,15,793,1,1,4,2,1
29,120950,7,48,16,652,1,0,5,2,1
